copy_cossim,cossim,encoder,horizon_step,horizon_trained,model,n_windows,seed,source
0.881777,0.888336,clip_b32,16,16,mlp_residual,3619,0,da9
0.957378,0.888319,clip_b32,1,16,dit_x0,3619,1,da9
0.94247,0.886372,clip_b32,2,16,dit_x0,3619,1,da9
0.931955,0.885165,clip_b32,3,16,dit_x0,3619,1,da9
0.923846,0.883555,clip_b32,4,16,dit_x0,3619,1,da9
0.917523,0.884402,clip_b32,5,16,dit_x0,3619,1,da9
0.911865,0.882359,clip_b32,6,16,dit_x0,3619,1,da9
0.906553,0.881351,clip_b32,7,16,dit_x0,3619,1,da9
0.902662,0.880394,clip_b32,8,16,dit_x0,3619,1,da9
0.899466,0.879721,clip_b32,9,16,dit_x0,3619,1,da9
0.895987,0.878794,clip_b32,10,16,dit_x0,3619,1,da9
0.893054,0.878087,clip_b32,11,16,dit_x0,3619,1,da9
0.890139,0.876682,clip_b32,12,16,dit_x0,3619,1,da9
0.887584,0.876384,clip_b32,13,16,dit_x0,3619,1,da9
0.884947,0.875447,clip_b32,14,16,dit_x0,3619,1,da9
0.882578,0.874287,clip_b32,15,16,dit_x0,3619,1,da9
0.880451,0.872701,clip_b32,16,16,dit_x0,3619,1,da9
,0.957378,clip_b32,1,16,copy,3619,1,da9
,0.94247,clip_b32,2,16,copy,3619,1,da9
,0.931955,clip_b32,3,16,copy,3619,1,da9
,0.923846,clip_b32,4,16,copy,3619,1,da9
,0.917523,clip_b32,5,16,copy,3619,1,da9
,0.911865,clip_b32,6,16,copy,3619,1,da9
,0.906553,clip_b32,7,16,copy,3619,1,da9
,0.902662,clip_b32,8,16,copy,3619,1,da9
,0.899466,clip_b32,9,16,copy,3619,1,da9
,0.895987,clip_b32,10,16,copy,3619,1,da9
,0.893054,clip_b32,11,16,copy,3619,1,da9
,0.890139,clip_b32,12,16,copy,3619,1,da9
,0.887584,clip_b32,13,16,copy,3619,1,da9
,0.884947,clip_b32,14,16,copy,3619,1,da9
,0.882578,clip_b32,15,16,copy,3619,1,da9
,0.880451,clip_b32,16,16,copy,3619,1,da9
0.957041,0.917771,clip_b32,1,16,mlp_fair,3619,1,da9
0.941993,0.914696,clip_b32,2,16,mlp_fair,3619,1,da9
0.931433,0.91184,clip_b32,3,16,mlp_fair,3619,1,da9
0.923297,0.909179,clip_b32,4,16,mlp_fair,3619,1,da9
0.916948,0.906776,clip_b32,5,16,mlp_fair,3619,1,da9
0.911278,0.904457,clip_b32,6,16,mlp_fair,3619,1,da9
0.90595,0.902545,clip_b32,7,16,mlp_fair,3619,1,da9
0.902063,0.900739,clip_b32,8,16,mlp_fair,3619,1,da9
0.898778,0.899243,clip_b32,9,16,mlp_fair,3619,1,da9
0.895337,0.897785,clip_b32,10,16,mlp_fair,3619,1,da9
0.892385,0.896692,clip_b32,11,16,mlp_fair,3619,1,da9
0.889408,0.895849,clip_b32,12,16,mlp_fair,3619,1,da9
0.886871,0.894896,clip_b32,13,16,mlp_fair,3619,1,da9
0.884175,0.89397,clip_b32,14,16,mlp_fair,3619,1,da9
0.881837,0.89308,clip_b32,15,16,mlp_fair,3619,1,da9
0.879639,0.892847,clip_b32,16,16,mlp_fair,3619,1,da9
0.957041,0.955883,clip_b32,1,16,mlp_residual,3619,1,da9
0.941993,0.938969,clip_b32,2,16,mlp_residual,3619,1,da9
0.931433,0.927508,clip_b32,3,16,mlp_residual,3619,1,da9
0.923297,0.919965,clip_b32,4,16,mlp_residual,3619,1,da9
0.916948,0.913903,clip_b32,5,16,mlp_residual,3619,1,da9
0.911278,0.909468,clip_b32,6,16,mlp_residual,3619,1,da9
0.90595,0.905676,clip_b32,7,16,mlp_residual,3619,1,da9
0.902063,0.90295,clip_b32,8,16,mlp_residual,3619,1,da9
0.898778,0.900718,clip_b32,9,16,mlp_residual,3619,1,da9
0.895337,0.898172,clip_b32,10,16,mlp_residual,3619,1,da9
0.892385,0.895733,clip_b32,11,16,mlp_residual,3619,1,da9
0.889408,0.893044,clip_b32,12,16,mlp_residual,3619,1,da9
0.886871,0.890868,clip_b32,13,16,mlp_residual,3619,1,da9
0.884175,0.888238,clip_b32,14,16,mlp_residual,3619,1,da9
0.881837,0.886057,clip_b32,15,16,mlp_residual,3619,1,da9
0.879639,0.885335,clip_b32,16,16,mlp_residual,3619,1,da9
0.957985,0.890268,clip_b32,1,16,dit_x0,3619,2,da9
0.943212,0.889368,clip_b32,2,16,dit_x0,3619,2,da9
0.932908,0.887929,clip_b32,3,16,dit_x0,3619,2,da9
0.924951,0.88642,clip_b32,4,16,dit_x0,3619,2,da9
0.918673,0.886074,clip_b32,5,16,dit_x0,3619,2,da9
0.913106,0.883992,clip_b32,6,16,dit_x0,3619,2,da9
0.90785,0.883558,clip_b32,7,16,dit_x0,3619,2,da9
0.904018,0.882134,clip_b32,8,16,dit_x0,3619,2,da9
0.900776,0.881472,clip_b32,9,16,dit_x0,3619,2,da9
0.897411,0.880971,clip_b32,10,16,dit_x0,3619,2,da9
0.89457,0.879363,clip_b32,11,16,dit_x0,3619,2,da9
0.891632,0.878832,clip_b32,12,16,dit_x0,3619,2,da9
0.889144,0.877015,clip_b32,13,16,dit_x0,3619,2,da9
0.886529,0.876383,clip_b32,14,16,dit_x0,3619,2,da9
0.884144,0.874407,clip_b32,15,16,dit_x0,3619,2,da9
0.882003,0.87464,clip_b32,16,16,dit_x0,3619,2,da9
,0.957985,clip_b32,1,16,copy,3619,2,da9
