encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
clip_b32,scene-0110,,0,0.02408920923164119,0.04654115643061282,40
clip_b32,scene-0221,,0,0.30733764125244095,0.08289655640115183,39
clip_b32,scene-0268,,0,0.06893029418888497,0.0696118485283246,39
clip_b32,scene-0269,,0,0.14299288573130128,0.06154478293722913,40
clip_b32,scene-0270,,0,0.07748275287259468,0.05285551744178451,40
clip_b32,scene-0271,,0,0.12353241503366948,0.08805026653640374,39
clip_b32,scene-0272,,0,0.12187816193105531,0.07965875741987483,39
clip_b32,scene-0273,,0,0.08853433233308948,0.0758256524481481,39
clip_b32,scene-0274,,0,0.04192398931677573,0.061892047261792794,40
clip_b32,scene-0275,,0,0.09808950429472309,0.04376114623757549,40
clip_b32,scene-0276,,0,0.12655857635391618,0.08891393845691309,40
clip_b32,scene-0277,,0,0.06423568389659787,0.07347609707545133,40
clip_b32,scene-0278,,0,0.15655916497117292,0.10276633743927706,40
clip_b32,scene-0329,,0,0.3291785099223492,0.07917723092492922,39
clip_b32,scene-0330,,0,0.0849882742758881,0.0767848235823308,39
clip_b32,scene-0331,,0,0.4680822406825331,0.07981178326483163,39
clip_b32,scene-0332,,0,0.06988422137139245,0.056189333098411155,40
clip_b32,scene-0344,,0,0.04678197522307931,0.021266417333035168,40
clip_b32,scene-0345,,0,0.10843986113571909,0.07521277562580374,39
clip_b32,scene-0346,,0,0.0908046160011438,0.09017184256918657,40
clip_b32,scene-0519,,0,0.022389996066198552,0.06582000361581147,41
clip_b32,scene-0520,,0,0.030595603274719784,0.06551934286886764,41
clip_b32,scene-0521,,0,0.03146909460662053,0.06530945526475665,40
clip_b32,scene-0522,,0,0.045506382409644976,0.06009143569732562,40
clip_b32,scene-0523,,0,0.09388154191060467,0.05333017707585294,40
clip_b32,scene-0524,,0,0.041838648856633104,0.041218234364131905,41
clip_b32,scene-0552,,0,0.23399556994406015,0.08775729498199998,41
clip_b32,scene-0553,,0,0.054784322352936045,0.03544836337876917,41
clip_b32,scene-0554,,0,0.02244462590902231,0.04428962088096266,41
clip_b32,scene-0555,,0,0.03817784122744392,0.12258300017748762,40
clip_b32,scene-0556,,0,0.32128517282925384,0.07598794472896882,40
clip_b32,scene-0557,,0,0.24661163829802588,0.07544320446648167,40
