encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
clip_b32,scene-0107,urban,0,0.0520399496354321,0.05181926925745468,40
clip_b32,scene-0110,urban,0,0.04263715758461692,0.02083587216952166,40
clip_b32,scene-0269,urban,0,0.16355430960491238,0.041534629781536436,40
clip_b32,scene-0271,urban,0,0.13376802670413632,0.09083621728985487,39
clip_b32,scene-0273,urban,0,0.07443148206501413,0.0795285807352269,39
clip_b32,scene-0276,urban,0,0.10521285037079856,0.10099002600076337,40
clip_b32,scene-0346,urban,0,0.05947581424485041,0.07159311860267116,40
clip_b32,scene-0521,urban,0,0.04614798825366946,0.06356548133365428,40
clip_b32,scene-0556,urban,0,0.3271876233201239,0.07310723983014744,40
clip_b32,scene-0561,urban,0,0.22459329639010917,0.05088292626739783,40
clip_b32,scene-0635,urban,0,0.01929575885567867,0.03030527406976239,40
clip_b32,scene-0638,urban,0,0.2739309246183958,0.05863896515940691,41
clip_b32,scene-0770,urban,0,0.03753856184218165,0.024593764326808917,40
clip_b32,scene-0771,urban,0,0.0239122924507177,0.019785114996508455,41
clip_b32,scene-0777,urban,0,0.0294866911773306,0.028915291717321604,40
clip_b32,scene-0796,urban,0,0.02022885113579046,0.030867936662801857,40
clip_b32,scene-0904,urban,0,0.023385417969646913,0.036377974052110955,41
clip_b32,scene-0905,urban,0,0.026037233377227274,0.029016513648409927,40
clip_b32,scene-0906,urban,0,0.07175211514267381,0.04444406181978866,41
clip_b32,scene-0913,urban,0,0.02644764656422463,0.027630154451218646,40
clip_b32,scene-0914,urban,0,0.15055587243674243,0.06520070738299276,41
clip_b32,scene-0919,urban,0,0.2954153269028904,0.0690146162916276,41
clip_b32,scene-0920,urban,0,0.26016092478417424,0.08098919636110974,41
clip_b32,scene-0921,urban,0,0.24489079203416705,0.08466456429731285,41
clip_b32,scene-0929,urban,0,0.09565551050710587,0.0875704291195315,40
clip_b32,scene-0972,urban,0,0.09556285649843559,0.06635947570791544,41
clip_b32,scene-1059,urban,0,0.23998966485996884,0.12464076668713829,40
clip_b32,scene-1060,urban,0,0.1542705425219262,0.07255641346022147,40
clip_b32,scene-1061,urban,0,0.10872888691394707,0.10366118061040283,41
clip_b32,scene-1063,urban,0,0.07183774231590748,0.15061603468444298,40
clip_b32,scene-1067,urban,0,0.05046617378703223,0.09531582230032823,40
clip_b32,scene-1071,urban,0,0.06238407702637792,0.061727772088665506,40
dino_vits14,scene-0003,urban,0,0.13254296340460164,0.06807151539600076,40
dino_vits14,scene-0013,urban,0,0.04840118600781923,0.04268248931722025,40
dino_vits14,scene-0017,urban,0,0.0679651163848762,0.07491940107199704,40
dino_vits14,scene-0092,urban,0,0.024033771086940103,0.03297818667650449,40
dino_vits14,scene-0096,urban,0,0.052388229890245955,0.07644281451713185,39
dino_vits14,scene-0098,urban,0,0.02245981459057032,0.0346328462215437,39
dino_vits14,scene-0103,urban,0,0.03266347891119146,0.11347324538815053,40
dino_vits14,scene-0106,urban,0,0.04344755269804992,0.059497329589564635,40
dino_vits14,scene-0107,urban,0,0.030410012930398984,0.06976891721143037,40
dino_vits14,scene-0110,urban,0,0.028985684427984482,0.029740658295243787,40
dino_vits14,scene-0269,urban,0,0.17977305760892007,0.04966740494041273,40
dino_vits14,scene-0271,urban,0,0.12450910331530186,0.09809348841828863,39
dino_vits14,scene-0273,urban,0,0.05511774213773584,0.08448899355694045,39
dino_vits14,scene-0276,urban,0,0.09321215415484176,0.10699342910250609,40
dino_vits14,scene-0346,urban,0,0.052616248245197554,0.11142233905835536,40
dino_vits14,scene-0521,urban,0,0.02904363552644642,0.05968376764592473,40
dino_vits14,scene-0556,urban,0,0.35920212552965697,0.08178619736122685,40
dino_vits14,scene-0561,urban,0,0.11034010279162022,0.0638347920984762,40
dino_vits14,scene-0635,urban,0,0.03893223919857104,0.031079356124528335,40
dino_vits14,scene-0638,urban,0,0.23667654838337107,0.06809071575529879,41
dino_vits14,scene-0770,urban,0,0.03306176922387597,0.03180478544347989,40
dino_vits14,scene-0771,urban,0,0.021717691719830616,0.031854769899302235,41
