encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
dino_vits14,scene-0110,,0,0.041387076551435226,0.036639246134291294,40
dino_vits14,scene-0221,,0,0.21953645902940977,0.09501841733302356,39
dino_vits14,scene-0268,,0,0.07005397149348239,0.07915762247069123,39
dino_vits14,scene-0269,,0,0.15362933727517014,0.0575820194077859,40
dino_vits14,scene-0270,,0,0.05608895580491938,0.04438936019284979,40
dino_vits14,scene-0271,,0,0.11116127983600398,0.1068358913543081,39
dino_vits14,scene-0272,,0,0.11065772409443675,0.06233893764207985,39
dino_vits14,scene-0273,,0,0.051232495720489685,0.0854899868252038,39
dino_vits14,scene-0274,,0,0.03819772653569984,0.07722247619479325,40
dino_vits14,scene-0275,,0,0.09020172155106716,0.04650473280360545,40
dino_vits14,scene-0276,,0,0.12071759906853573,0.09015266509987156,40
dino_vits14,scene-0277,,0,0.03591497735335627,0.08032107290622903,40
dino_vits14,scene-0278,,0,0.1795792171794742,0.121592293230168,40
dino_vits14,scene-0329,,0,0.3222270175714788,0.06872301972291457,39
dino_vits14,scene-0330,,0,0.06961139649244986,0.07565480180346319,39
dino_vits14,scene-0331,,0,0.5967407789441066,0.0711418898556005,39
dino_vits14,scene-0332,,0,0.07588901645685982,0.08179148473723187,40
dino_vits14,scene-0344,,0,0.048759231093185224,0.036288769532120464,40
dino_vits14,scene-0345,,0,0.08814206126624169,0.08501152200527502,39
dino_vits14,scene-0346,,0,0.10013791017772677,0.07094854721955703,40
dino_vits14,scene-0519,,0,0.038979471980114457,0.06517888995012451,41
dino_vits14,scene-0520,,0,0.020914046240487132,0.07507198280583842,41
dino_vits14,scene-0521,,0,0.02609622511520265,0.07136292317666586,40
dino_vits14,scene-0522,,0,0.04302874287472793,0.06393181173301575,40
dino_vits14,scene-0523,,0,0.1191918740245713,0.06653059557060552,40
dino_vits14,scene-0524,,0,0.05135777576178221,0.05830350635986851,41
dino_vits14,scene-0552,,0,0.13319842770673276,0.1087739976086462,41
dino_vits14,scene-0553,,0,0.042462118033886775,0.042389037586023304,41
dino_vits14,scene-0554,,0,0.028289804245480086,0.02940507381970574,41
dino_vits14,scene-0555,,0,0.05042443652650588,0.12513811047393986,40
dino_vits14,scene-0556,,0,0.2892495126709304,0.08599231557250697,40
dino_vits14,scene-0557,,0,0.11480738148938847,0.07000016076023963,40
dino_vits14,scene-0558,,0,0.2897871029741036,0.06373986581449269,41
dino_vits14,scene-0559,,0,0.03791125988385254,0.056463067845745514,41
dino_vits14,scene-0560,,0,0.04401646993058075,0.06638484571841491,40
dino_vits14,scene-0561,,0,0.09285798535213681,0.062217152530357756,40
dino_vits14,scene-0562,,0,0.02713014647864298,0.04778353924982173,40
dino_vits14,scene-0563,,0,0.1299450547620482,0.08510138691103443,40
dino_vits14,scene-0564,,0,0.10087537346783586,0.11936609528809165,40
dino_vits14,scene-0565,,0,0.1177099014305137,0.049735221647420357,40
dino_vits14,scene-0625,,0,0.0419206059187332,0.04873597897314961,40
dino_vits14,scene-0626,,0,0.04499892654731985,0.08019931563455114,40
dino_vits14,scene-0627,,0,0.09653075217116473,0.04005544739236711,41
dino_vits14,scene-0629,,0,0.13960279983505133,0.09344155432614377,40
dino_vits14,scene-0630,,0,0.0596452412279134,0.09749816722668357,41
dino_vits14,scene-0632,,0,0.18324838228607457,0.0680484854229448,40
dino_vits14,scene-0633,,0,0.03782630849697264,0.06522648221052348,40
dino_vits14,scene-0634,,0,0.14850467096269004,0.08731489730803092,40
dino_vits14,scene-0635,,0,0.025469130164995215,0.03598561888137855,40
dino_vits14,scene-0636,,0,0.18022627397410565,0.08118787521627895,40
dino_vits14,scene-0637,,0,0.021181270014276776,0.04679633304008287,40
dino_vits14,scene-0638,,0,0.17451126569880496,0.07809971887620384,41
dino_vits14,scene-0770,,0,0.059196375461071,0.07610490801213088,40
dino_vits14,scene-0771,,0,0.07390373199426613,0.0891198667197476,41
dino_vits14,scene-0775,,0,0.06505292048078011,0.07064970514349513,41
dino_vits14,scene-0777,,0,0.061419637491483235,0.05735577796341548,40
dino_vits14,scene-0778,,0,0.8213039089076188,0.13042923162167933,40
dino_vits14,scene-0780,,0,0.028283379785440082,0.060159521451443064,41
dino_vits14,scene-0781,,0,0.026068998268608767,0.054732478062499944,40
dino_vits14,scene-0782,,0,0.04479882563167415,0.0797528562114666,41
dino_vits14,scene-0783,,0,0.057661367631085876,0.11256866831744201,41
dino_vits14,scene-0784,,0,0.027104498454260235,0.08113827514421246,41
dino_vits14,scene-0794,,0,0.055414985365117776,0.1014815643194771,40
dino_vits14,scene-0795,,0,0.0644386333083505,0.07000357724209398,40
dino_vits14,scene-0796,,0,0.04395004074373602,0.07303142848155714,40
dino_vits14,scene-0797,,0,0.049227191309564905,0.10506437789728917,40
dino_vits14,scene-0798,,0,0.0527295923317489,0.08953479281073425,40
dino_vits14,scene-0799,,0,0.03908190252354062,0.04411471804013439,40
dino_vits14,scene-0800,,0,0.04097252359782911,0.04524715516572436,40
dino_vits14,scene-0802,,0,0.031380491917172355,0.046403259901563076,41
dino_vits14,scene-0904,,0,0.031018939895823855,0.0528988767759097,41
dino_vits14,scene-0905,,0,0.04230135332935067,0.05651522645098192,40
dino_vits14,scene-0906,,0,0.08502972773570681,0.044812028005607164,41
dino_vits14,scene-0907,,0,0.17703804385027352,0.07136801399363206,40
dino_vits14,scene-0908,,0,0.043923868392957026,0.06400179231924642,41
dino_vits14,scene-0909,,0,0.05091194564242397,0.06555869309146169,40
dino_vits14,scene-0910,,0,0.022778258026364056,0.03774312617878494,40
dino_vits14,scene-0911,,0,0.02710957081767042,0.03249251204372689,40
dino_vits14,scene-0912,,0,0.03271929762310539,0.028527760923479677,40
dino_vits14,scene-0913,,0,0.029815791170731007,0.030013765345522442,40
dino_vits14,scene-0914,,0,0.1613086308615084,0.05850054625880677,41
dino_vits14,scene-0915,,0,0.11508122347218115,0.06035085390929986,41
dino_vits14,scene-0916,,0,0.2622578190071206,0.06487821077398469,41
dino_vits14,scene-0917,,0,0.1587893960051461,0.10271754863633874,41
dino_vits14,scene-0919,,0,0.21030825609987713,0.06834956951767225,41
dino_vits14,scene-0920,,0,0.2259493620788738,0.08397409122199363,41
dino_vits14,scene-0921,,0,0.24310894268498986,0.08769281759658354,41
dino_vits14,scene-0922,,0,0.045202916864252464,0.06789439668907724,41
dino_vits14,scene-0923,,0,0.06347506610194213,0.054909679677301974,40
dino_vits14,scene-0924,,0,0.10393184691192664,0.09734587183304864,40
dino_vits14,scene-0925,,0,0.04580846973549777,0.09128415930200212,40
dino_vits14,scene-0926,,0,0.2705422824152662,0.06650101650319598,41
dino_vits14,scene-0927,,0,0.04375685808120441,0.08027650636566827,40
dino_vits14,scene-0928,,0,0.25834498751210755,0.06920703020916613,40
dino_vits14,scene-0929,,0,0.07117615651621513,0.07020984044196212,40
dino_vits14,scene-0930,,0,0.07292290500344568,0.06254043972727298,40
dino_vits14,scene-0931,,0,0.3320207838598514,0.07498169999678038,40
dino_vits14,scene-0962,,0,0.1476976873612009,0.06525779851530833,41
dino_vits14,scene-0963,,0,0.07129705137769429,0.05999381568833162,40
dino_vits14,scene-0966,,0,0.16602863820868838,0.08487942031956051,41
dino_vits14,scene-0967,,0,0.07300765452370002,0.08424708192901063,41
dino_vits14,scene-0968,,0,0.20157766519918816,0.09945906642696395,41
dino_vits14,scene-0969,,0,0.2259716356794822,0.07919261695324904,40
dino_vits14,scene-0971,,0,0.0939091072875029,0.08163780709405752,40
dino_vits14,scene-0972,,0,0.07204164648346224,0.05407483262523118,41
dino_vits14,scene-1059,,0,0.19136745314636486,0.1432125850483227,40
dino_vits14,scene-1060,,0,0.12035454046789786,0.08415020236550304,40
dino_vits14,scene-1061,,0,0.10111495460704663,0.1270866535316643,41
dino_vits14,scene-1062,,0,0.1209863828902904,0.11728904657601692,40
dino_vits14,scene-1063,,0,0.07095285283629975,0.15738994464384026,40
